1,0,0,0
0,1,0,0
0,0,1,0
0,0,0,1
  0.997512044184,-0.0670920904638,-0.0115105087708,  0.269294061024
 0.0665028754828,  0.996650281755,-0.0425835848344,0.00797749194866
 0.0145329958194, 0.0416490761245,  0.998956060931,  -1.29919292017
               0,               0,               0,               1
